session_id,participant_id,enumerator_id,treatment_group,language,currency_rate,app_version,round_index,is_practice,dose,fertilizer_used,savings,rain_outcome,rain_seed,rain_draw,price_outcome,price_seed,price_draw,yield,price_level,revenue,decision_start_time,decision_end_time,decision_duration_ms,dose_trajectory_json
65f1dd25-17d2-4bb3-83d5-0ae1561fabeb,4,5,,ha,5,0.3.0-v2,4,false,1,true,24,normal,4-r4-rain,0.4690155632544271,low,4-r4-price,0.6243220224015197,9.53,0.6,24.918,2026-06-08T22:27:33.776Z,2026-06-08T22:27:36.114Z,2338.0999999940395,"[{""t"":755197.799999997,""value"":1}]"
65f1dd25-17d2-4bb3-83d5-0ae1561fabeb,4,5,,ha,5,0.3.0-v2,5,false,7,true,18,good,4-r5-rain,0.6625315688222246,high,4-r5-price,0.12416912423867828,24.054,1.6,37.2864,2026-06-08T22:27:39.587Z,2026-06-08T22:27:45.070Z,5483.4000000059605,"[{""t"":762483.299999997,""value"":1},{""t"":762710.299999997,""value"":2},{""t"":762893.6999999955,""value"":3},{""t"":763054.799999997,""value"":4},{""t"":763609.799999997,""value"":5},{""t"":763823.3999999985,""value"":6},{""t"":764083.3999999985,""value"":7}]"
65f1dd25-17d2-4bb3-83d5-0ae1561fabeb,4,5,,ha,5,0.3.0-v2,6,false,5,true,20,drought,4-r6-rain,0.9918181214904661,mid,4-r6-price,0.514681183208113,2,1,20,2026-06-08T22:29:03.265Z,2026-06-08T22:29:07.356Z,4090.8000000044703,"[{""t"":806842.6999999955,""value"":1},{""t"":807284.1999999955,""value"":2},{""t"":807777.099999994,""value"":3},{""t"":808124.099999994,""value"":4},{""t"":808545.6999999955,""value"":5}]"
65f1dd25-17d2-4bb3-83d5-0ae1561fabeb,4,5,,ha,5,0.3.0-v2,7,false,0,false,25,drought,4-r7-rain,0.8190399332803745,low,4-r7-price,0.971525179227068,2,0.6,25,2026-06-08T22:29:15.001Z,2026-06-08T22:29:19.862Z,4861,[]
65f1dd25-17d2-4bb3-83d5-0ae1561fabeb,4,5,,ha,5,0.3.0-v2,8,false,9,true,16,good,4-r8-rain,0.26635746999937104,mid,4-r8-price,0.7503311836561488,26.238,1,30.238,2026-06-08T22:29:30.517Z,2026-06-08T22:29:36.657Z,6139.80000000447,"[{""t"":834081.5,""value"":1},{""t"":834327.599999994,""value"":2},{""t"":834522.099999994,""value"":3},{""t"":834703.1999999955,""value"":4},{""t"":834913.5,""value"":5},{""t"":835082,""value"":6},{""t"":835522.5,""value"":7},{""t"":835964.099999994,""value"":8},{""t"":837010.5,""value"":9}]"
65f1dd25-17d2-4bb3-83d5-0ae1561fabeb,4,5,,ha,5,0.3.0-v2,9,false,1,true,24,good,4-r9-rain,0.01843383369619392,high,4-r9-price,0.06727545847810203,14.142,1.6,27.4272,2026-06-08T22:29:46.185Z,2026-06-08T22:29:50.898Z,4712.89999999851,"[{""t"":851975.1999999955,""value"":1}]"
da6b9636-0cdf-483b-940a-edb4ee1744b7,4,5,,ha,5,0.3.0-v2,practice,true,5,true,20,good,4-rpractice-rain,0.16999639962761015,low,4-rpractice-price,0.9996374612300261,21.310000000000002,0.6,25.586000000000002,2026-06-08T22:30:57.996Z,2026-06-08T22:31:10.764Z,12768.40000000596,"[{""t"":921952.799999997,""value"":1},{""t"":922475.099999994,""value"":2},{""t"":927434.099999994,""value"":3},{""t"":930986.799999997,""value"":4},{""t"":931541.099999994,""value"":5}]"
da6b9636-0cdf-483b-940a-edb4ee1744b7,4,5,,ha,5,0.3.0-v2,0,false,6,true,19,normal,4-r0-rain,0.7548140669068474,mid,4-r0-price,0.34876174419881467,15.68,1,26.68,2026-06-08T22:31:17.411Z,2026-06-08T22:31:21.583Z,4172.5,"[{""t"":941220.799999997,""value"":1},{""t"":941412.8999999985,""value"":2},{""t"":941595,""value"":3},{""t"":941821.299999997,""value"":4},{""t"":941991.1999999955,""value"":5},{""t"":942757.599999994,""value"":6}]"
da6b9636-0cdf-483b-940a-edb4ee1744b7,4,5,,ha,5,0.3.0-v2,1,false,0,false,25,normal,4-r1-rain,0.6718290637437815,mid,4-r1-price,0.15690733183821826,8,1,25,2026-06-08T22:31:26.854Z,2026-06-08T22:31:35.694Z,8839.79999999702,"[{""t"":952301.299999997,""value"":1},{""t"":955724.6999999955,""value"":0}]"
da6b9636-0cdf-483b-940a-edb4ee1744b7,4,5,,ha,5,0.3.0-v2,2,false,2,true,23,normal,4-r2-rain,0.5518640440933615,mid,4-r2-price,0.5209577692358689,10.96,1,25.96,2026-06-08T22:31:40.556Z,2026-06-08T22:31:45.237Z,4681,"[{""t"":965627.099999994,""value"":1},{""t"":966345.599999994,""value"":2}]"
da6b9636-0cdf-483b-940a-edb4ee1744b7,4,5,,ha,5,0.3.0-v2,3,false,5,true,20,normal,4-r3-rain,0.6772378827705885,mid,4-r3-price,0.3009875010652847,14.65,1,26.65,2026-06-08T22:31:51.245Z,2026-06-08T22:31:54.830Z,3584.60000000149,"[{""t"":974774.3999999985,""value"":1},{""t"":975362.799999997,""value"":2},{""t"":975557.299999997,""value"":3},{""t"":975756.599999994,""value"":4},{""t"":976149.6999999955,""value"":5}]"
da6b9636-0cdf-483b-940a-edb4ee1744b7,4,5,,ha,5,0.3.0-v2,4,false,1,true,24,normal,4-r4-rain,0.4690155632544271,low,4-r4-price,0.6243220224015197,9.53,0.6,24.918,2026-06-08T22:31:59.597Z,2026-06-08T22:32:05.732Z,6135.19999999553,"[{""t"":985025.1999999955,""value"":1}]"
da6b9636-0cdf-483b-940a-edb4ee1744b7,4,5,,ha,5,0.3.0-v2,5,false,6,true,19,good,4-r5-rain,0.6625315688222246,high,4-r5-price,0.12416912423867828,22.752,1.6,36.203199999999995,2026-06-08T22:32:10.004Z,2026-06-08T22:32:13.261Z,3257,"[{""t"":993372.799999997,""value"":1},{""t"":993584.6999999955,""value"":2},{""t"":993960,""value"":3},{""t"":994173.1999999955,""value"":4},{""t"":994352.6999999955,""value"":5},{""t"":994517,""value"":6}]"
da6b9636-0cdf-483b-940a-edb4ee1744b7,4,5,,ha,5,0.3.0-v2,6,false,3,true,22,drought,4-r6-rain,0.9918181214904661,mid,4-r6-price,0.514681183208113,2,1,22,2026-06-08T22:32:18.794Z,2026-06-08T22:32:21.561Z,2766.4000000059605,"[{""t"":1002359.8999999985,""value"":1},{""t"":1002585.8999999985,""value"":2},{""t"":1002771.299999997,""value"":3}]"
da6b9636-0cdf-483b-940a-edb4ee1744b7,4,5,,ha,5,0.3.0-v2,7,false,0,false,25,drought,4-r7-rain,0.8190399332803745,low,4-r7-price,0.971525179227068,2,0.6,25,2026-06-08T22:32:25.686Z,2026-06-08T22:32:27.846Z,2160.0999999940395,[]
da6b9636-0cdf-483b-940a-edb4ee1744b7,4,5,,ha,5,0.3.0-v2,8,false,10,true,15,good,4-r8-rain,0.26635746999937104,mid,4-r8-price,0.7503311836561488,27.119999999999997,1,30.119999999999997,2026-06-08T22:32:31.841Z,2026-06-08T22:32:41.416Z,9575.70000000298,"[{""t"":1018975.299999997,""value"":1},{""t"":1019199,""value"":2},{""t"":1019562.299999997,""value"":3},{""t"":1019746.5,""value"":4},{""t"":1019922.3999999985,""value"":5},{""t"":1020107,""value"":6},{""t"":1020300.599999994,""value"":7},{""t"":1020904.299999997,""value"":8},{""t"":1021115,""value"":9},{""t"":1021329.299999997,""value"":10}]"
da6b9636-0cdf-483b-940a-edb4ee1744b7,4,5,,ha,5,0.3.0-v2,9,false,1,true,24,good,4-r9-rain,0.01843383369619392,high,4-r9-price,0.06727545847810203,14.142,1.6,27.4272,2026-06-08T22:32:46.543Z,2026-06-08T22:32:50.125Z,3582.2000000029802,"[{""t"":1030023.3999999985,""value"":1}]"
88875002-9380-43a9-98d9-2b23b06c7e4a,2,5,,ha,5,0.3.0-v2,practice,true,5,true,20,good,2-rpractice-rain,0.28465667075262824,mid,2-rpractice-price,0.6294311629844843,21.310000000000002,1,29.310000000000002,2026-06-08T22:33:39.495Z,2026-06-08T22:34:10.318Z,30823.5,"[{""t"":1108251.3999999985,""value"":1},{""t"":1108854.299999997,""value"":2},{""t"":1109248.6999999955,""value"":3},{""t"":1109494.6999999955,""value"":4},{""t"":1111083.5,""value"":5}]"
88875002-9380-43a9-98d9-2b23b06c7e4a,2,5,,ha,5,0.3.0-v2,0,false,2,true,23,good,2-r0-rain,0.1697633019377156,mid,2-r0-price,0.28390705160251317,16.144,1,27.144,2026-06-08T22:34:15.737Z,2026-06-08T22:34:18.928Z,3191.10000000149,"[{""t"":1119215.8999999985,""value"":1},{""t"":1119561.8999999985,""value"":2}]"
88875002-9380-43a9-98d9-2b23b06c7e4a,2,5,,ha,5,0.3.0-v2,1,false,0,false,25,normal,2-r1-rain,0.6264214831209145,mid,2-r1-price,0.1967699770324429,8,1,25,2026-06-08T22:34:23.239Z,2026-06-08T22:34:27.738Z,4498.60000000149,[]
88875002-9380-43a9-98d9-2b23b06c7e4a,2,5,,ha,5,0.3.0-v2,2,false,1,true,24,good,2-r2-rain,0.23789922327917573,low,2-r2-price,0.8778771995756699,14.142,0.6,25.2852,2026-06-08T22:34:31.268Z,2026-06-08T22:34:37.832Z,6563.70000000298,"[{""t"":1139043.8999999985,""value"":1}]"
88875002-9380-43a9-98d9-2b23b06c7e4a,2,5,,ha,5,0.3.0-v2,3,false,3,true,22,normal,2-r3-rain,0.6482953145693964,low,2-r3-price,0.8823160446132449,12.29,0.6,24.573999999999998,2026-06-08T22:34:43.187Z,2026-06-08T22:34:46.510Z,3322.5,"[{""t"":1147015,""value"":1},{""t"":1147346.599999994,""value"":2},{""t"":1147895.8999999985,""value"":3}]"
88875002-9380-43a9-98d9-2b23b06c7e4a,2,5,,ha,5,0.3.0-v2,4,false,0,false,25,good,2-r4-rain,0.14906981491493973,mid,2-r4-price,0.2887288136077382,12,1,25,2026-06-08T22:34:51.470Z,2026-06-08T22:34:54.760Z,3290.2000000029802,[]
88875002-9380-43a9-98d9-2b23b06c7e4a,2,5,,ha,5,0.3.0-v2,5,false,10,true,15,good,2-r5-rain,0.6293526125644215,mid,2-r5-price,0.6586312644891502,27.119999999999997,1,30.119999999999997,2026-06-08T22:34:59.670Z,2026-06-08T22:35:04.287Z,4617.19999999553,"[{""t"":1163334.8999999985,""value"":1},{""t"":1163511.099999994,""value"":2},{""t"":1163740.599999994,""value"":3},{""t"":1163889.6999999955,""value"":4},{""t"":1164084.299999997,""value"":5},{""t"":1164268.3999999985,""value"":6},{""t"":1164476.3999999985,""value"":7},{""t"":1164642.799999997,""value"":8},{""t"":1165001.599999994,""value"":9},{""t"":1165575.8999999985,""value"":10}]"
88875002-9380-43a9-98d9-2b23b06c7e4a,2,5,,ha,5,0.3.0-v2,6,false,1,true,24,drought,2-r6-rain,0.9732183932942823,low,2-r6-price,0.9956437084437086,2,0.6,24,2026-06-08T22:35:08.593Z,2026-06-08T22:35:13.142Z,4549.69999999553,"[{""t"":1174368.099999994,""value"":1}]"
88875002-9380-43a9-98d9-2b23b06c7e4a,2,5,,ha,5,0.3.0-v2,7,false,1,true,24,good,2-r7-rain,0.03852359817917051,mid,2-r7-price,0.33628275230102855,14.142,1,26.142,2026-06-08T22:35:17.370Z,2026-06-08T22:35:19.723Z,2352.89999999851,"[{""t"":1180748.099999994,""value"":1}]"
88875002-9380-43a9-98d9-2b23b06c7e4a,2,5,,ha,5,0.3.0-v2,8,false,7,true,18,good,2-r8-rain,0.3195229438969949,high,2-r8-price,0.243481955685877,24.054,1.6,37.2864,2026-06-08T22:35:24.193Z,2026-06-08T22:35:27.679Z,3486.39999999851,"[{""t"":1187544.3999999985,""value"":1},{""t"":1187787.5,""value"":2},{""t"":1188148.3999999985,""value"":3},{""t"":1188333.5,""value"":4},{""t"":1188508.8999999985,""value"":5},{""t"":1188668.799999997,""value"":6},{""t"":1188838,""value"":7}]"
88875002-9380-43a9-98d9-2b23b06c7e4a,2,5,,ha,5,0.3.0-v2,9,false,0,false,25,good,2-r9-rain,0.3484180862980674,low,2-r9-price,0.7792710530665375,12,0.6,25,2026-06-08T22:35:31.999Z,2026-06-08T22:35:34.193Z,2193.5,[]
3f9cc004-0a78-411f-a99d-7e54c7fa9fa3,6,5,,ha,5,0.3.0-v2,practice,true,2,true,23,drought,6-rpractice-rain,0.9950989970959125,high,6-rpractice-price,0.0022638228089572605,2,1.6,23,2026-06-08T22:36:13.529Z,2026-06-08T22:36:17.817Z,4287.39999999851,"[{""t"":1238404.799999997,""value"":1},{""t"":1239024.299999997,""value"":2}]"
3f9cc004-0a78-411f-a99d-7e54c7fa9fa3,6,5,,ha,5,0.3.0-v2,0,false,1,true,24,good,6-r0-rain,0.5638727955556758,mid,6-r0-price,0.5479351138906116,14.142,1,26.142,2026-06-08T22:36:21.946Z,2026-06-08T22:36:24.692Z,2746.6999999955297,"[{""t"":1245263.099999994,""value"":1}]"
3f9cc004-0a78-411f-a99d-7e54c7fa9fa3,6,5,,ha,5,0.3.0-v2,1,false,0,false,25,drought,6-r1-rain,0.8510290671428508,high,6-r1-price,0.047169639281364965,2,1.6,25,2026-06-08T22:36:29.981Z,2026-06-08T22:36:32.436Z,2454.39999999851,[]
3f9cc004-0a78-411f-a99d-7e54c7fa9fa3,6,5,,ha,5,0.3.0-v2,2,false,1,true,24,good,6-r2-rain,0.2133028397629763,mid,6-r2-price,0.36086068526586573,14.142,1,26.142,2026-06-08T22:36:35.988Z,2026-06-08T22:36:39.703Z,3715.10000000149,"[{""t"":1260927.8999999985,""value"":1}]"
3f9cc004-0a78-411f-a99d-7e54c7fa9fa3,6,5,,ha,5,0.3.0-v2,3,false,1,true,24,normal,6-r3-rain,0.760466730707086,mid,6-r3-price,0.33060535953081455,9.53,1,25.53,2026-06-08T22:36:45.436Z,2026-06-08T22:36:58.069Z,12633.39999999851,"[{""t"":1277428.099999994,""value"":1}]"
3f9cc004-0a78-411f-a99d-7e54c7fa9fa3,6,5,,ha,5,0.3.0-v2,4,false,0,false,25,normal,6-r4-rain,0.5080184501974403,low,6-r4-price,0.5198402113469448,8,0.6,25,2026-06-08T22:37:02.162Z,2026-06-08T22:37:06.205Z,4043.10000000149,"[{""t"":1286511.599999994,""value"":1},{""t"":1287512.1999999955,""value"":0}]"
3f9cc004-0a78-411f-a99d-7e54c7fa9fa3,6,5,,ha,5,0.3.0-v2,5,false,10,true,15,good,6-r5-rain,0.26321867674578364,mid,6-r5-price,0.4338871699056139,27.119999999999997,1,30.119999999999997,2026-06-08T22:37:10.576Z,2026-06-08T22:37:14.749Z,4173.39999999851,"[{""t"":1293991,""value"":1},{""t"":1294204.599999994,""value"":2},{""t"":1294452,""value"":3},{""t"":1294827.599999994,""value"":4},{""t"":1294988.8999999985,""value"":5},{""t"":1295169.799999997,""value"":6},{""t"":1295338.6999999955,""value"":7},{""t"":1295519.299999997,""value"":8},{""t"":1295657.599999994,""value"":9},{""t"":1295856.3999999985,""value"":10}]"
3f9cc004-0a78-411f-a99d-7e54c7fa9fa3,6,5,,ha,5,0.3.0-v2,6,false,0,false,25,good,6-r6-rain,0.28287958860812,mid,6-r6-price,0.548126752583627,12,1,25,2026-06-08T22:37:18.597Z,2026-06-08T22:37:27.256Z,8659.10000000149,"[{""t"":1302817.5,""value"":1},{""t"":1303717,""value"":0}]"
3f9cc004-0a78-411f-a99d-7e54c7fa9fa3,6,5,,ha,5,0.3.0-v2,7,false,0,false,25,normal,6-r7-rain,0.246590102754428,mid,6-r7-price,0.6674481420762012,8,1,25,2026-06-08T22:37:31.447Z,2026-06-08T22:37:34.460Z,3012.7999999970198,[]
3f9cc004-0a78-411f-a99d-7e54c7fa9fa3,6,5,,ha,5,0.3.0-v2,8,false,5,true,20,normal,6-r8-rain,0.5133900633218926,mid,6-r8-price,0.4030501494678726,14.65,1,26.65,2026-06-08T22:37:41.367Z,2026-06-08T22:37:45.098Z,3730.5,"[{""t"":1324748.599999994,""value"":1},{""t"":1325175.599999994,""value"":2},{""t"":1325450.799999997,""value"":3},{""t"":1325664.799999997,""value"":4},{""t"":1326467.799999997,""value"":5}]"
3f9cc004-0a78-411f-a99d-7e54c7fa9fa3,6,5,,ha,5,0.3.0-v2,9,false,0,false,25,drought,6-r9-rain,0.604672820826473,mid,6-r9-price,0.29474755493435717,2,1,25,2026-06-08T22:37:49.664Z,2026-06-08T22:37:52.876Z,3211.7000000029802,[]
ac2f3ddd-b4cf-4260-b6eb-97ad8ba406bc,4,5,,ha,5,0.3.0-v2,practice,true,0,false,25,good,4-rpractice-rain,0.16999639962761015,low,4-rpractice-price,0.9996374612300261,12,0.6,25,2026-06-08T22:38:19.605Z,2026-06-08T22:38:22.584Z,2978.7000000029802,[]
ac2f3ddd-b4cf-4260-b6eb-97ad8ba406bc,4,5,,ha,5,0.3.0-v2,0,false,1,true,24,normal,4-r0-rain,0.7548140669068474,mid,4-r0-price,0.34876174419881467,9.53,1,25.53,2026-06-08T22:38:27.495Z,2026-06-08T22:38:31.963Z,4468.19999999553,"[{""t"":1373253.8999999985,""value"":1}]"
ac2f3ddd-b4cf-4260-b6eb-97ad8ba406bc,4,5,,ha,5,0.3.0-v2,1,false,1,true,24,normal,4-r1-rain,0.6718290637437815,mid,4-r1-price,0.15690733183821826,9.53,1,25.53,2026-06-08T22:38:36.333Z,2026-06-08T22:38:39.019Z,2685.3000000044703,"[{""t"":1379848.1999999955,""value"":1}]"
ac2f3ddd-b4cf-4260-b6eb-97ad8ba406bc,4,5,,ha,5,0.3.0-v2,2,false,0,false,25,normal,4-r2-rain,0.5518640440933615,mid,4-r2-price,0.5209577692358689,8,1,25,2026-06-08T22:38:43.798Z,2026-06-08T22:38:46.303Z,2504.7999999970198,[]
ac2f3ddd-b4cf-4260-b6eb-97ad8ba406bc,4,5,,ha,5,0.3.0-v2,3,false,2,true,23,normal,4-r3-rain,0.6772378827705885,mid,4-r3-price,0.3009875010652847,10.96,1,25.96,2026-06-08T22:38:51.296Z,2026-06-08T22:38:53.767Z,2471.60000000149,"[{""t"":1394693.8999999985,""value"":1},{""t"":1395087.599999994,""value"":2}]"
ac2f3ddd-b4cf-4260-b6eb-97ad8ba406bc,4,5,,ha,5,0.3.0-v2,4,false,0,false,25,normal,4-r4-rain,0.4690155632544271,low,4-r4-price,0.6243220224015197,8,0.6,25,2026-06-08T22:38:58.171Z,2026-06-08T22:39:00.380Z,2209.3000000044703,[]
ac2f3ddd-b4cf-4260-b6eb-97ad8ba406bc,4,5,,ha,5,0.3.0-v2,5,false,7,true,18,good,4-r5-rain,0.6625315688222246,high,4-r5-price,0.12416912423867828,24.054,1.6,37.2864,2026-06-08T22:39:07.683Z,2026-06-08T22:39:11.495Z,3812.10000000149,"[{""t"":1411146.3999999985,""value"":1},{""t"":1411373.599999994,""value"":2},{""t"":1411571.299999997,""value"":3},{""t"":1411751.299999997,""value"":4},{""t"":1411934.6999999955,""value"":5},{""t"":1412223.799999997,""value"":6},{""t"":1412766.799999997,""value"":7}]"
ac2f3ddd-b4cf-4260-b6eb-97ad8ba406bc,4,5,,ha,5,0.3.0-v2,6,false,1,true,24,drought,4-r6-rain,0.9918181214904661,mid,4-r6-price,0.514681183208113,2,1,24,2026-06-08T22:39:15.716Z,2026-06-08T22:39:20.564Z,4847.89999999851,"[{""t"":1419169.299999997,""value"":1}]"
ac2f3ddd-b4cf-4260-b6eb-97ad8ba406bc,4,5,,ha,5,0.3.0-v2,7,false,0,false,25,drought,4-r7-rain,0.8190399332803745,low,4-r7-price,0.971525179227068,2,0.6,25,2026-06-08T22:39:25.130Z,2026-06-08T22:39:27.635Z,2504.89999999851,[]
ac2f3ddd-b4cf-4260-b6eb-97ad8ba406bc,4,5,,ha,5,0.3.0-v2,8,false,6,true,19,good,4-r8-rain,0.26635746999937104,mid,4-r8-price,0.7503311836561488,22.752,1,29.752,2026-06-08T22:39:35.313Z,2026-06-08T22:39:38.782Z,3469.1999999955297,"[{""t"":1438646.099999994,""value"":1},{""t"":1438941.099999994,""value"":2},{""t"":1439183.8999999985,""value"":3},{""t"":1439396.299999997,""value"":4},{""t"":1439594.799999997,""value"":5},{""t"":1439791,""value"":6}]"
ac2f3ddd-b4cf-4260-b6eb-97ad8ba406bc,4,5,,ha,5,0.3.0-v2,9,false,1,true,24,good,4-r9-rain,0.01843383369619392,high,4-r9-price,0.06727545847810203,14.142,1.6,27.4272,2026-06-08T22:39:43.988Z,2026-06-08T22:39:47.245Z,3257.2999999970198,"[{""t"":1448305.5,""value"":1}]"
60ef61c2-a8f5-4f08-9d7f-ed8f1df72e88,7,5,,ha,5,0.3.0-v2,practice,true,2,true,23,drought,7-rpractice-rain,0.9330238725554272,high,7-rpractice-price,0.17523928332113003,2,1.6,23,2026-06-08T22:40:18.148Z,2026-06-08T22:40:21.523Z,3374.7999999970198,"[{""t"":1482371.8999999985,""value"":1},{""t"":1482876.3999999985,""value"":2}]"
60ef61c2-a8f5-4f08-9d7f-ed8f1df72e88,7,5,,ha,5,0.3.0-v2,0,false,1,true,24,good,7-r0-rain,0.009204677629872645,mid,7-r0-price,0.6575254852752398,14.142,1,26.142,2026-06-08T22:40:25.941Z,2026-06-08T22:40:28.107Z,2165.4000000059605,"[{""t"":1489344,""value"":1}]"
60ef61c2-a8f5-4f08-9d7f-ed8f1df72e88,7,5,,ha,5,0.3.0-v2,1,false,0,false,25,normal,7-r1-rain,0.5908456895450107,low,7-r1-price,0.7381618061910779,8,0.6,25,2026-06-08T22:40:32.689Z,2026-06-08T22:40:34.733Z,2043.7000000029802,[]
60ef61c2-a8f5-4f08-9d7f-ed8f1df72e88,7,5,,ha,5,0.3.0-v2,2,false,0,false,25,normal,7-r2-rain,0.36230391324795125,mid,7-r2-price,0.3546546599861711,8,1,25,2026-06-08T22:40:40.741Z,2026-06-08T22:40:43.196Z,2454.39999999851,[]
60ef61c2-a8f5-4f08-9d7f-ed8f1df72e88,7,5,,ha,5,0.3.0-v2,3,false,1,true,24,good,7-r3-rain,0.27053448223069665,high,7-r3-price,0.01927367714033901,14.142,1.6,27.4272,2026-06-08T22:40:47.762Z,2026-06-08T22:40:50.381Z,2619.60000000149,"[{""t"":1511131.599999994,""value"":1}]"
60ef61c2-a8f5-4f08-9d7f-ed8f1df72e88,7,5,,ha,5,0.3.0-v2,4,false,0,false,25,drought,7-r4-rain,0.9964249321501298,high,7-r4-price,0.07561622701947683,2,1.6,25,2026-06-08T22:40:54.554Z,2026-06-08T22:40:57.029Z,2474.5,[]
60ef61c2-a8f5-4f08-9d7f-ed8f1df72e88,7,5,,ha,5,0.3.0-v2,5,false,8,true,17,good,7-r5-rain,0.49569201959738723,mid,7-r5-price,0.7153573100355498,25.216,1,30.216,2026-06-08T22:41:03.429Z,2026-06-08T22:41:07.996Z,4567.39999999851,"[{""t"":1527023.799999997,""value"":1},{""t"":1527283.3999999985,""value"":2},{""t"":1527646.1999999955,""value"":3},{""t"":1527846.599999994,""value"":4},{""t"":1528038.599999994,""value"":5},{""t"":1528481.5,""value"":6},{""t"":1528873.1999999955,""value"":7},{""t"":1529233.6999999955,""value"":8}]"
60ef61c2-a8f5-4f08-9d7f-ed8f1df72e88,7,5,,ha,5,0.3.0-v2,6,false,1,true,24,normal,7-r6-rain,0.7382604413449899,mid,7-r6-price,0.4614593780609048,9.53,1,25.53,2026-06-08T22:41:12.431Z,2026-06-08T22:41:14.804Z,2373,"[{""t"":1535930.599999994,""value"":1}]"
60ef61c2-a8f5-4f08-9d7f-ed8f1df72e88,7,5,,ha,5,0.3.0-v2,7,false,0,false,25,drought,7-r7-rain,0.6816653514303714,mid,7-r7-price,0.6574701320909961,2,1,25,2026-06-08T22:41:19.255Z,2026-06-08T22:41:21.237Z,1981.8999999985099,[]
60ef61c2-a8f5-4f08-9d7f-ed8f1df72e88,7,5,,ha,5,0.3.0-v2,8,false,5,true,20,drought,7-r8-rain,0.8664282221830565,high,7-r8-price,0.2864337285051152,2,1.6,20,2026-06-08T22:41:26.687Z,2026-06-08T22:41:30.601Z,3913.2999999970198,"[{""t"":1550041,""value"":1},{""t"":1550466.1999999955,""value"":2},{""t"":1550710.1999999955,""value"":3},{""t"":1551166.099999994,""value"":4},{""t"":1551889.099999994,""value"":5}]"
60ef61c2-a8f5-4f08-9d7f-ed8f1df72e88,7,5,,ha,5,0.3.0-v2,9,false,0,false,25,drought,7-r9-rain,0.6394060959649641,low,7-r9-price,0.6008730110236329,2,0.6,25,2026-06-08T22:41:35.299Z,2026-06-08T22:41:37.833Z,2533.7000000029802,[]
23fce95c-7022-44af-9b32-3683518f7ade,7,5,,ha,5,0.3.0-v2,practice,true,0,false,25,drought,7-rpractice-rain,0.9330238725554272,high,7-rpractice-price,0.17523928332113003,2,1.6,25,2026-06-08T22:41:59.376Z,2026-06-08T22:42:01.965Z,2588.89999999851,[]
23fce95c-7022-44af-9b32-3683518f7ade,7,5,,ha,5,0.3.0-v2,0,false,0,false,25,good,7-r0-rain,0.009204677629872645,mid,7-r0-price,0.6575254852752398,12,1,25,2026-06-08T22:42:05.468Z,2026-06-08T22:42:07.367Z,1899.5,[]
23fce95c-7022-44af-9b32-3683518f7ade,7,5,,ha,5,0.3.0-v2,1,false,0,false,25,normal,7-r1-rain,0.5908456895450107,low,7-r1-price,0.7381618061910779,8,0.6,25,2026-06-08T22:42:10.621Z,2026-06-08T22:42:12.718Z,2097.0999999940395,[]
23fce95c-7022-44af-9b32-3683518f7ade,7,5,,ha,5,0.3.0-v2,2,false,0,false,25,normal,7-r2-rain,0.36230391324795125,mid,7-r2-price,0.3546546599861711,8,1,25,2026-06-08T22:42:16.206Z,2026-06-08T22:42:18.628Z,2422.5,[]
23fce95c-7022-44af-9b32-3683518f7ade,7,5,,ha,5,0.3.0-v2,3,false,0,false,25,good,7-r3-rain,0.27053448223069665,high,7-r3-price,0.01927367714033901,12,1.6,25,2026-06-08T22:42:21.800Z,2026-06-08T22:42:23.799Z,1999.3999999985099,[]
23fce95c-7022-44af-9b32-3683518f7ade,7,5,,ha,5,0.3.0-v2,4,false,0,false,25,drought,7-r4-rain,0.9964249321501298,high,7-r4-price,0.07561622701947683,2,1.6,25,2026-06-08T22:42:27.615Z,2026-06-08T22:42:29.792Z,2177.3000000044703,[]
23fce95c-7022-44af-9b32-3683518f7ade,7,5,,ha,5,0.3.0-v2,5,false,0,false,25,good,7-r5-rain,0.49569201959738723,mid,7-r5-price,0.7153573100355498,12,1,25,2026-06-08T22:42:34.588Z,2026-06-08T22:42:36.602Z,2013.8000000044703,[]
23fce95c-7022-44af-9b32-3683518f7ade,7,5,,ha,5,0.3.0-v2,6,false,0,false,25,normal,7-r6-rain,0.7382604413449899,mid,7-r6-price,0.4614593780609048,8,1,25,2026-06-08T22:42:40.170Z,2026-06-08T22:42:42.265Z,2095.4000000059605,[]
23fce95c-7022-44af-9b32-3683518f7ade,7,5,,ha,5,0.3.0-v2,7,false,0,false,25,drought,7-r7-rain,0.6816653514303714,mid,7-r7-price,0.6574701320909961,2,1,25,2026-06-08T22:42:45.801Z,2026-06-08T22:42:48.060Z,2258.89999999851,[]
23fce95c-7022-44af-9b32-3683518f7ade,7,5,,ha,5,0.3.0-v2,8,false,0,false,25,drought,7-r8-rain,0.8664282221830565,high,7-r8-price,0.2864337285051152,2,1.6,25,2026-06-08T22:42:51.450Z,2026-06-08T22:42:53.396Z,1946.1000000014901,[]
23fce95c-7022-44af-9b32-3683518f7ade,7,5,,ha,5,0.3.0-v2,9,false,0,false,25,drought,7-r9-rain,0.6394060959649641,low,7-r9-price,0.6008730110236329,2,0.6,25,2026-06-08T22:42:57.210Z,2026-06-08T22:42:59.126Z,1915.8999999985099,[]
